t,id_ref,iq_ref,ids,iqs,vd,vq,vd_unsat,vq_unsat,omega_rpm
0.2585,5.0,12.0,4.960821155760116,12.085454187004837,-1.967377386585834,9.754308878363723,-1.967377386585834,9.754308878363723,68.78849784456645
0.259,5.0,12.0,4.956870585366402,12.084750151512553,-1.8500341903144313,9.682515882847014,-1.8500341903144313,9.682515882847014,67.5379503143287
0.2595,5.0,12.0,4.952942776663126,12.08398354044995,-1.7291758923639504,9.61267501171233,-1.7291758923639504,9.61267501171233,66.26381377158935
0.26,5.0,12.0,4.949041322157011,12.083157278214655,-1.604896621699968,9.544791499350922,-1.604896621699968,9.544791499350922,64.96674500453284
0.2605,5.0,12.0,4.945169720809941,12.082274400465879,-1.4772922646800635,9.478865423560048,-1.4772922646800635,9.478865423560048,63.647410476370794
0.261,5.0,12.0,4.94133137483461,12.081338045605765,-1.346460306282002,9.414891761725038,-1.346460306282002,9.414891761725038,62.30648590682681
0.2615,5.0,12.0,4.937529586968186,12.080351446050008,-1.2124996775828603,9.352860459844358,-1.2124996775828603,9.352860459844358,60.9446558582995
0.262,5.0,12.0,4.933767558220264,12.079317919318157,-1.0755106099049438,9.292756513945989,-1.0755106099049438,9.292756513945989,59.562613327178575
0.2625,5.0,12.0,4.930048386088939,12.078240858975844,-0.9355944959911002,9.234560063476131,-0.9355944959911002,9.234560063476131,58.16105934073186
0.263,5.0,12.0,4.926375063236652,12.077123725458488,-0.792853758518548,9.178246496199009,-0.792853758518548,9.178246496199009,56.740702559924145
0.2635,5.0,12.0,4.922750476614879,12.075970036807288,-0.6473917262081845,9.12378656413242,-0.6473917262081845,9.12378656413242,55.302258888471776
0.264,5.0,12.0,4.91917740702506,12.074783359345702,-0.49931251773331553,9.071146510035646,-0.49931251773331553,9.071146510035646,53.846451088379276
0.2645,5.0,12.0,4.915658529100773,12.073567298324706,-0.3487209335769843,9.02028820393394,-0.3487209335769843,9.02028820393394,52.374008402148256
0.265,5.0,12.0,4.912196411694421,12.072325488564022,-0.1957223559366379,8.971169289199704,-0.1957223559366379,8.971169289199704,50.88566618179241
0.2655,5.0,12.0,4.908793518650092,12.07106158511555,-0.040422656722940875,8.923743337652,-0.040422656722940875,8.923743337652,49.38216552473761
0.266,5.0,12.0,4.905452209942337,12.069779253972705,0.1170718863539002,8.877960013164815,0.1170718863539002,8.877960013164815,47.8642529166319
0.2665,5.0,12.0,4.902174743159475,12.068482162850774,0.2766546656624387,8.83376524327777,0.2766546656624387,8.83376524327777,46.33267988103795
0.267,5.0,12.0,4.898963275308498,12.067173972059374,0.43821881159613074,8.791101398271305,0.43821881159613074,8.791101398271305,44.788202635929416
0.2675,5.0,12.0,4.895819864917574,12.06585832548925,0.6016572527359698,8.749907477211092,0.6016572527359698,8.749907477211092,43.231581756863456
0.268,5.0,12.0,4.892746474411142,12.064538841731872,0.7668627684225875,8.710119300434217,0.7668627684225875,8.710119300434217,41.66358184665447
0.2685,5.0,12.0,4.88974497273169,12.063219105352264,0.9337280339731397,8.671669707980104,0.9337280339731397,8.671669707980104,40.08497121132937
0.269,5.0,12.0,4.886817138181678,12.06190265833076,1.10214565882116,8.634488763468122,1.10214565882116,8.634488763468122,38.49652154210175
0.2695,5.0,12.0,4.883964661458391,12.060592991690545,1.2720082178909444,8.598503962912076,1.2720082178909444,8.598503962912076,36.899007603062444
0.27,5.0,12.0,4.881189148854249,12.059293537326099,1.4432082765589684,8.56364044801483,1.4432082765589684,8.56364044801483,35.293206924246036
0.2705,5.0,12.0,4.878492125594715,12.058007660045757,1.6156384095845282,8.529821223440788,1.6156384095845282,8.529821223440788,33.67989949969877
0.271,5.0,12.0,4.875875039285931,12.056738649841277,1.789191214423428,8.496967377609652,1.789191214423428,8.496967377609652,32.05986749014083
0.2715,5.0,12.0,4.873339263444168,12.055489714395984,1.9637593193671106,8.464998306546914,1.9637593193671106,8.464998306546914,30.43389492978743
0.272,5.0,12.0,4.870886101079395,12.05426397184196,2.1392353869734637,8.433831940350043,2.1392353869734637,8.433831940350043,28.802767436867434
0.2725,5.0,12.0,4.86851678830552,12.053064443776107,2.315512113278772,8.403384971817651,2.315512113278772,8.403384971817651,27.167271927355237
0.273,5.0,12.0,4.866232497950359,12.05189404854334,2.4924822232992057,8.373573086803031,2.4924822232992057,8.373573086803031,25.528196331412765
0.2735,5.0,12.0,4.864034343138879,12.050755594795504,2.670038463347445,8.344311195886377,2.670038463347445,8.344311195886377,23.886329312021843
0.274,5.0,12.0,4.861923380823944,12.049651775332277,2.848073590702192,8.315513666918427,2.848073590702192,8.315513666918427,22.242459985274735
0.2745,5.0,12.0,4.859900615239636,12.048585161231664,3.026480361180783,8.287094558045851,3.026480361180783,8.287094558045851,20.597377641781055
0.275,5.0,12.0,4.857967001253032,12.047558196275025,3.205151515171162,8.25896785078751,3.205151515171162,8.25896785078751,18.95187146864318
0.2755,5.0,12.0,4.856123447591406,12.046573191672842,3.383979762685274,8.231047682781345,3.383979762685274,8.231047682781345,17.30673027144977
0.276,5.0,12.0,4.85437081992286,12.045632321095146,3.5628577679967766,8.203248579783214,3.5628577679967766,8.203248579783214,15.662742195737337
0.2765,5.0,12.0,4.8527099437695815,12.044737616012567,3.7416781344266434,8.175485686531392,3.7416781344266434,8.175485686531392,14.020694447374156
0.277,5.0,12.0,4.851141607234282,12.04389096135086,3.920333389832242,8.14767499607974,3.920333389832242,8.14767499607974,12.38137301132797
0.2775,5.0,12.0,4.849666563521573,12.043094091463706,4.098715973354075,8.119733577203005,4.098715973354075,8.119733577203005,10.745562368289516
0.278,5.0,12.0,4.848285533237652,12.042348586427435,4.276718223959135,8.091579799476715,4.276718223959135,8.091579799476715,9.114045208637885
0.2785,5.0,12.0,4.846999206452988,12.041655868660964,4.454232371310491,8.06313355566611,4.454232371310491,8.06313355566611,7.487602143250502
0.279,5.0,12.0,4.845808244514439,12.041017199874993,4.631150529475918,8.03431648097463,4.631150529475918,8.03431648097463,5.867011410680829
0.2795,5.0,12.0,4.844713281594652,12.040433678353159,4.807364693971573,8.005052168818356,4.807364693971573,8.005052168818356,4.253048580249762
0.28,5.0,12.0,4.8437149259685075,12.039906236569216,4.9827667426136895,7.975266382679813,4.9827667426136895,7.975266382679813,2.646486250622796
0.2805,5.0,12.0,4.842813761007787,12.039435639143305,5.15724844063023,7.944887263656159,5.15724844063023,7.944887263656159,1.0480937434737612
0.281,5.0,12.0,4.84201034588732,12.039022481140378,5.330701450457681,7.913845533302545,5.330701450457681,7.913845533302545,-0.5413632081325975
0.28150000000000003,5.0,12.0,4.841305215997375,12.038667186715013,5.503017346619096,7.882074691353928,5.503017346619096,7.882074691353928,-2.1211227769729186
0.28200000000000003,5.0,12.0,4.840698883059024,12.038370008104366,5.674087636051121,7.849511207908357,5.674087636051121,7.849511207908357,-3.6904273648096857
0.28250000000000003,5.0,12.0,4.840191834940961,12.038131024974712,5.843803784212798,7.816094709675632,5.843803784212798,7.816094709675632,-5.248523931706461
0.28300000000000003,5.0,12.0,4.839784535178179,12.037950144122986,6.012057247274987,7.781768159849243,6.012057247274987,7.781768159849243,-6.794664331731677
0.28350000000000003,5.0,12.0,4.839477422194618,12.037827099537658,6.178739510653811,7.746478031197597,6.178739510653811,7.746478031197597,-8.328105655226024
0.28400000000000003,5.0,12.0,4.839270908233855,12.037761452821929,6.343742134110378,7.710174471949191,6.343742134110378,7.710174471949191,-9.848110577763956
0.28450000000000003,5.0,12.0,4.839165378003707,12.037752593981905,6.5069568036003425,7.672811464043765,6.5069568036003425,7.672811464043765,-11.353947715893733
0.28500000000000003,5.0,12.0,4.839161187042371,12.037799742583113,6.668275390016985,7.634346973332258,6.668275390016985,7.634346973332258,-12.844891989692918
0.28550000000000003,5.0,12.0,4.8392586598155685,12.037901949278266,6.827590014923521,7.594743091295337,6.827590014923521,7.594743091295337,-14.320224992127523
0.28600000000000003,5.0,12.0,4.839458087555902,12.038058097707442,6.984793123330904,7.553966167867302,6.984793123330904,7.553966167867302,-15.77923536515342
0.28650000000000003,5.0,12.0,4.839759725857334,12.03826690677434,7.139777563530351,7.511986934958271,7.139777563530351,7.511986934958271,-17.22121918244807
0.28700000000000003,5.0,12.0,4.84016379203939,12.03852693329916,7.292436673943737,7.468780620238123,7.292436673943737,7.468780620238123,-18.645480338609737
0.28750000000000003,5.0,12.0,4.840670462297111,12.038836575049448,7.442664376907988,7.424327050819429,7.442664376907988,7.424327050819429,-20.05133094461001
0.28800000000000003,5.0,12.0,4.841279868654709,12.03919407415003,7.590355279265393,7.378610746401824,7.590355279265393,7.378610746401824,-21.438091729234053
0.28850000000000003,5.0,12.0,4.841992095741823,12.039597520870853,7.735404779581636,7.331621001548346,7.735404779581636,7.331621001548346,-22.805092446191747
0.28900000000000003,5.0,12.0,4.842807177413147,12.040044857793596,7.877709181768376,7.2833519566821785,7.877709181768376,7.2833519566821785,-24.15167228653219
0.28950000000000004,5.0,12.0,4.843725093233045,12.040533884353652,8.017165814841997,7.233802657479199,8.017165814841997,7.233802657479199,-25.477180295943516
0.29000000000000004,5.0,12.0,4.844745764848283,12.041062261756135,8.153673158501794,7.182977102325543,8.153673158501794,7.182977102325543,-26.78097579647099
0.29050000000000004,5.0,12.0,4.845869052272903,12.04162751826229,8.287130974169383,7.130884277520979,8.287130974169383,7.130884277520979,-28.062428812137842
0.29100000000000004,5.0,12.0,4.847094750110258,12.042227054841298,8.417440441084878,7.077538179946371,8.417440441084878,7.077538179946371,-29.320920497906524
0.29150000000000004,5.0,12.0,4.848422583738075,12.042858151182296,8.544504297015429,7.022957826948094,8.544504297015429,7.022957826948094,-30.555843571373067
0.29200000000000004,5.0,12.0,4.849852205483091,12.043517972059727,8.66822698309115,6.967167253187396,8.66822698309115,6.967167253187396,-31.766602746543278
0.29250000000000004,5.0,12.0,4.851383190812308,12.044203574043182,8.788514792244095,6.910195494280849,8.788514792244095,6.910195494280849,-32.95261516899874
0.29300000000000004,5.0,12.0,4.853015034568538,12.044911912543574,8.905276020692822,6.852076557057927,8.905276020692822,6.852076557057927,-34.11331085172117
0.29350000000000004,5.0,12.0,4.8547471472778,12.045639849183363,9.018421121878452,6.792849376303058,9.018421121878452,6.792849376303058,-35.24813311080731
0.29400000000000004,5.0,12.0,4.856578851556637,12.046384159479473,9.127862862230444,6.732557757908644,9.127862862230444,6.732557757908644,-36.356539000272825
0.29450000000000004,5.0,12.0,4.858509378647052,12.047141540824983,9.23351647811062,6.6712503083804275,9.23351647811062,6.6712503083804275,-37.43799974511253
0.29500000000000004,5.0,12.0,4.860537865106736,12.047908620753903,9.335299833264619,6.608980350699477,9.335299833264619,6.608980350699477,-38.49200117175704
0.29550000000000004,5.0,12.0,4.8626633496817275,12.048681965473005,9.433133576080342,6.545805826580311,9.433133576080342,6.545805826580311,-39.51804413504092
0.29600000000000004,5.0,12.0,4.864884770388195,12.04945808864177,9.526941295947262,6.481789185211565,9.526941295947262,6.481789185211565,-40.515644940776994
0.29650000000000004,5.0,12.0,4.867200961829295,12.050233460380838,9.616649677987791,6.4169972586213095,9.616649677987791,6.4169972586213095,-41.484335763013696
0.29700000000000004,5.0,12.0,4.869610652772021,12.05100451648824,9.702188655431641,6.351501123842279,9.702188655431641,6.351501123842279,-42.4236650550391
0.2975,5.0,12.0,4.872112464008108,12.05176766783971,9.783491558888883,6.285375952129951,9.783491558888883,6.285375952129951,-43.333197953185135
0.298,5.0,12.0,4.8747049065216705,12.0525193099498,9.860495261791378,6.218700845500928,9.860495261791378,6.218700845500928,-44.21251667248001
0.2985,5.0,12.0,4.877386379985008,12.053255832668084,9.933140321259188,6.151558660949273,9.933140321259188,6.151558660949273,-45.06122089319494
0.299,5.0,12.0,4.880155171602179,12.05397362998312,10.001371113674024,6.084035822707289,10.001371113674024,6.084035822707289,-45.87892813733375
0.2995,5.0,12.0,4.8830094553187315,12.054669109907191,10.065135964242241,6.016222123019716,10.065135964242241,6.016222123019716,-46.66527413411976
0.3,5.0,12.0,4.885947291413636,12.055338704412167,10.12438726985348,5.9482105118826,10.12438726985348,5.9482105118826,-47.419913173545865
0.3005,5.0,12.0,4.888966626487915,12.05597887938638,10.179081614559916,5.880096876329043,10.179081614559916,5.880096876329043,-48.14251844706753
0.301,5.0,12.0,4.892065293862132,12.056586144581914,10.229179877032653,5.811979809809744,10.229179877032653,5.811979809809744,-48.83278237453762
0.3015,5.0,12.0,4.895241014392871,12.057157063520767,10.274647329374998,5.743960372326013,10.274647329374998,5.743960372326013,-49.49041691650451
0.302,5.0,12.0,4.898491397715852,12.057688263327007,10.315453726710944,5.676141841979679,10.315453726710944,5.676141841979679,-50.11515387102168
0.3025,5.0,12.0,4.901813943921308,12.058176444453093,10.351573387009283,5.608629458661365,10.351573387009283,5.608629458661365,-50.70674515414776
0.303,5.0,12.0,4.905206045664438,12.058618390267165,10.382985260636577,5.541530160626611,10.382985260636577,5.541530160626611,-51.264963063349796
0.3035,5.0,12.0,4.908664990711554,12.059010976467595,10.409672989189872,5.474952314766559,10.409672989189872,5.474952314766559,-51.78960052306078
0.304,5.0,12.0,4.9121879649197036,12.059351180292976,10.431624953199812,5.40900544138002,10.431624953199812,5.40900544138002,-52.28047131168333
0.3045,5.0,12.0,4.91577205564558,12.059636089493853,10.448834308350886,5.343799934314659,10.448834308350886,5.343799934314659,-52.73741026937615
0.305,5.0,12.0,4.919414255576226,12.059862911034525,10.461299009922193,5.279446777349021,10.461299009922193,5.279446777349021,-53.16027348600709
0.3055,5.0,12.0,4.923111466972084,12.060028979492852,10.469021825203543,5.216057257707941,10.469021825203543,5.216057257707941,-53.54893846870694
0.306,5.0,12.0,4.92686050631044,12.060131765127068,10.472010333707328,5.1537426776452655,10.472010333707328,5.1537426776452655,-53.903304288510675
0.3065,5.0,12.0,4.930658109314326,12.060168881580292,10.470276915053683,5.092614065008469,10.470276915053683,5.092614065008469,-54.22329170562812
0.307,5.0,12.0,4.93450093635033,12.060138093193176,10.463838724464347,5.032781883720678,10.463838724464347,5.032781883720678,-54.508843272942784
0.3075,5.0,12.0,4.938385578175811,12.060037321897752,10.452717655876015,4.974355745133131,10.452717655876015,4.974355745133131,-54.7599234173962
0.308,5.0,12.0,4.942308562014322,12.059864653666391,10.436940292730576,4.917444121168694,10.436940292730576,4.917444121168694,-54.97651849897557
0.3085,5.0,12.0,4.94626635793558,12.059618344491073,10.416537846570677,4.862154060208596,10.416537846570677,4.862154060208596,-55.15863684708341
0.309,5.0,12.0,4.950255385514624,12.059296825871595,10.391546083637927,4.808590906623343,10.391546083637927,4.808590906623343,-55.30630877412993
0.3095,5.0,12.0,4.954272020743269,12.058898709790736,10.362005239717908,4.756858024871662,10.362005239717908,4.756858024871662,-55.41958656625172
0.31,5.0,12.0,4.958312603164358,12.05842279315891,10.327959923544583,4.7070565290449204,10.327959923544583,4.7070565290449204,-55.49854445112229
0.3105,5.0,12.0,4.962373443199193,12.05786806171158,10.289459009139444,4.65928501871997,10.289459009139444,4.65928501871997,-55.54327854288325
0.311,5.0,12.0,4.96645082963609,12.057233693345058,10.246555517505522,4.613639321959188,10.246555517505522,4.613639321959188,-55.5539067642863
0.3115,5.0,12.0,4.970541037248004,12.056519060879962,10.19930648815632,4.57021224625732,10.19930648815632,4.57021224625732,-55.53056874619803
0.312,5.0,12.0,4.974640334504888,12.055723734242095,10.147772841017918,4.529093338192343,10.147772841017918,4.529093338192343,-55.47342570467902
0.3125,5.0,12.0,4.978744991347396,12.054847482054337,10.092019229271232,4.490368652517172,10.092019229271232,4.490368652517172,-55.38266029590821
0.313,5.0,12.0,4.982851286986615,12.053890272635677,10.032113883766119,4.454120531377025,10.032113883766119,4.454120531377025,-55.258476449279726
0.3135,5.0,12.0,4.986955517695695,12.052852274405232,9.968128449663999,4.4204273942678745,9.968128449663999,4.4204273942678745,-55.101099179055495
0.314,5.0,12.0,4.99105400455752,12.05173385569255,9.900137816013796,4.389363539348745,9.900137816013796,4.389363539348745,-54.91077437500906
0.3145,5.0,12.0,4.995143101134445,12.050535583957162,9.828219938983361,4.360998956625169,9.828219938983361,4.360998956625169,-54.687768572546894
0.315,5.0,12.0,4.999219201025348,12.049258224423646,9.752455659521159,4.335399153496059,9.752455659521159,4.335399153496059,-54.432368702841
0.3155,5.0,12.0,5.003278745276379,12.047902738140724,9.672928516209893,4.312624993098567,9.672928516209893,4.312624993098567,-54.14488182355198
0.316,5.0,12.0,5.007318229612486,12.046470279474658,9.589724554130646,4.292732545802801,9.589724554130646,4.292732545802801,-53.82563483076295
0.3165,5.0,12.0,5.011334211457706,12.0449621930504,9.502932130543055,4.275772954192337,9.502932130543055,4.275772954192337,-53.47497415278355
0.317,5.0,12.0,5.01532331671372,12.043380010155794,9.41264171820579,4.261792311784849,9.41264171820579,4.261792311784849,-53.093265426518386
0.3175,5.0,12.0,5.019282246266862,12.041725444626044,9.31894570716619,4.25083155568322,9.31894570716619,4.25083155568322,-52.680893157125716
0.318,5.0,12.0,5.023207782196423,12.040000388227938,9.221938205849117,4.2429263733161005,9.221938205849117,4.2429263733161005,-52.23826036172052
0.3185,5.0,12.0,5.027096793657622,12.038206905565197,9.12171484225831,4.238107123345934,9.12171484225831,4.238107123345934,-51.76578819789969
0.319,5.0,12.0,5.030946242415006,12.036347228527196,9.018372566115369,4.236398770781127,9.018372566115369,4.236398770781127,-51.26391557788841
0.3195,5.0,12.0,5.034753188004528,12.034423750307008,8.912009452721389,4.237820836268757,8.912009452721389,4.237820836268757,-50.73309876912262
0.32,5.0,12.0,5.038514792503316,12.032439019012676,8.802724509328428,4.242387359493039,8.802724509328428,4.242387359493039,-50.17381098209608
0.3205,5.0,12.0,5.042228324889785,12.030395730900548,8.69061748477617,4.250106876553119,8.69061748477617,4.250106876553119,-49.58654194630917
0.321,5.0,12.0,5.045891164977921,12.028296723257714,8.575788683123669,4.260982411155926,8.575788683123669,4.260982411155926,-48.971797475161964
0.3215,5.0,12.0,5.049500806912493,12.026144966962987,8.458338781975064,4.275011479391447,8.458338781975064,4.275011479391447,-48.330099020635984
0.322,5.0,12.0,5.053054862214215,12.023943558756423,8.338368656167345,4.2921861078299015,8.338368656167345,4.2921861078299015,-47.66198321860669
0.3225,5.0,12.0,5.056551062366111,12.021695713246574,8.215979207450125,4.3124928646490766,8.215979207450125,4.3124928646490766,-46.96800142562358
0.323,5.0,12.0,5.059987260934948,12.01940475468724,8.091271200747315,4.335912903433806,8.091271200747315,4.335912903433806,-46.24871924798551
0.3235,5.0,12.0,5.063361435224256,12.017074108553963,7.964345107547712,4.362422019282251,7.964345107547712,4.362422019282251,-45.50471606392724
0.324,5.0,12.0,5.066671687457177,12.014707292950684,7.835300956929607,4.391990716805061,7.835300956929607,4.391990716805061,-44.736584539716944
0.3245,5.0,12.0,5.069916245490534,12.012307909877565,7.704238194678197,4.42458428959255,7.704238194678197,4.42458428959255,-43.9449301404474
0.325,5.0,12.0,5.0730934630639,12.009879636390204,7.571255550899375,4.460162910670593,7.571255550899375,4.460162910670593,-43.13037063628167
0.3255,5.0,12.0,5.0762018195885235,12.00742621567968,7.4364509165012205,4.498681733484776,7.4364509165012205,4.498681733484776,-42.293535604890806
0.326,5.0,12.0,5.079239919485253,12.004951448103066,7.2999212288404856,4.540091002894337,7.2999212288404856,4.540091002894337,-41.43506593079539
0.3265,5.0,12.0,5.082206491080632,12.00245918219227,7.161762366801786,4.584336175676024,7.161762366801786,4.584336175676024,-40.55561330229441
0.327,5.0,12.0,5.085100385073993,11.999953305669559,7.022069055517006,4.6313580500010385,7.022069055517006,4.6313580500010385,-39.65583970663521
0.3275,5.0,12.0,5.087920572589479,11.997437736494982,6.880934780877565,4.681092903349513,6.880934780877565,4.681092903349513,-38.736416924046296
0.328,5.0,12.0,5.090666142829146,11.994916413973044,6.738451713945656,4.733472638333648,6.738451713945656,4.733472638333648,-37.798026021222064
0.3285,5.0,12.0,5.093336300344676,11.992393289941148,6.594710645322789,4.788424935868326,6.594710645322789,4.788424935868326,-36.841356844813774
0.329,5.0,12.0,5.0959303619473175,11.98987232006377,6.449800929478488,4.84587341516547,6.449800929478488,4.84587341516547,-35.867107515446165
0.3295,5.0,12.0,5.098447753276864,11.987357455254289,6.303810438991256,4.905737799986831,6.303810438991256,4.905737799986831,-34.87598392274263
0.33,5.0,12.0,5.100888005051505,11.984852633244364,6.1568255286144,4.96793409064888,6.1568255286144,4.96793409064888,-33.86869922180568
0.3305,5.0,12.0,5.1032507490224255,11.982361770319779,6.008931009029504,5.032374741225495,6.008931009029504,5.032374741225495,-32.84597333156236
0.331,5.0,12.0,5.105535713657272,11.979888753241177,5.860210130095956,5.098968841441039,5.860210130095956,5.098968841441039,-31.808532435347438
0.3315,5.0,12.0,5.107742719577614,11.977437431364613,5.710744573380591,5.167622302746375,5.710744573380591,5.167622302746375,-30.75710848406053
0.332,5.0,12.0,5.109871674777066,11.975011608977539,5.56061445369443,5.238238048077091,5.56061445369443,5.238238048077091,-29.692438702196984
0.3325,5.0,12.0,5.111922569646208,11.972615037862946,5.409898329331048,5.310716204810799,5.409898329331048,5.310716204810799,-28.615265097016696
0.333,5.0,12.0,5.113895471831742,11.970251410103604,5.258673220667617,5.384954300465844,5.258673220667617,5.384954300465844,-27.526333971080028
0.3335,5.0,12.0,5.115790520957501,11.967924351136944,5.107014636745614,5.460847460676396,5.107014636745614,5.460847460676396,-26.426395438346283
0.334,5.0,12.0,5.117607923234593,11.965637413069075,4.954996609428649,5.538288609019013,4.954996609428649,5.538288609019013,-25.31620294399744
0.3345,5.0,12.0,5.119347945989076,11.963394068256667,4.802691734695699,5.617168668277072,4.802691734695699,5.617168668277072,-24.196512788118266
0.335,5.0,12.0,5.121010912134072,11.96119770316192,4.650171220609213,5.697376762729447,4.650171220609213,5.697376762729447,-23.068083653334575
0.3355,5.0,12.0,5.12259719461449,11.959051612486972,4.497504941460615,5.778800421088694,4.497504941460615,5.778800421088694,-21.93167613648273
0.336,5.0,12.0,5.124107210850989,11.95695899359107,4.344761497596318,5.861325779735346,4.344761497596318,5.861325779735346,-20.788052284357292
0.3365,5.0,12.0,5.125541417210119,11.954922941194,4.192008280382172,5.944837785875332,4.192008280382172,5.944837785875332,-19.637975133559394
0.337,5.0,12.0,5.126900303526698,11.952946442367617,4.03931154177188,6.029220400320289,4.03931154177188,6.029220400320289,-18.482208254445563
0.3375,5.0,12.0,5.1281843877038265,11.951032371816725,3.8867364679174106,6.114356799549113,3.8867364679174106,6.114356799549113,-17.321515299156612
0.338,5.0,12.0,5.129394210415082,11.949183487449368,3.734347256250501,6.2001295767726035,3.734347256250501,6.2001295767726035,-16.15665955368801
0.3385,5.0,12.0,5.1305303299331735,11.947402426236247,3.5822071954642287,6.286420941710013,3.5822071954642287,6.286420941710013,-14.988403493946985
0.339,5.0,12.0,5.1315933171070816,11.945691700358523,3.4303787478094234,6.3731129188072755,3.4303787478094234,6.3731129188072755,-13.817508345728099
0.3395,5.0,12.0,5.13258375051048,11.944053693641067,3.278923633125584,6.460087543640205,3.278923633125584,6.460087543640205,-12.644733648527652
0.34,5.0,12.0,5.1335022117811215,11.942490658270431,3.1279029140139603,6.547227057268233,3.1279029140139603,6.547227057268233,-11.470836823108204
0.3405,5.0,12.0,5.1343492811713505,11.941004711793608,2.977377081585644,6.634414098297389,2.977377081585644,6.634414098297389,-10.296572742717853
0.341,5.0,12.0,5.135125533327898,11.939597834395471,2.8274061411934666,6.721531892421778,2.8274061411934666,6.721531892421778,-9.122693307864546
0.3415,5.0,12.0,5.135831533317443,11.938271866451016,2.678049697587704,6.808464439254088,2.678049697587704,6.808464439254088,-7.949947024543809
0.342,5.0,12.0,5.136467832914167,11.937028506349208,2.5293670389323015,6.895096696209538,2.5293670389323015,6.895096696209538,-6.77907858581825
0.3425,5.0,12.0,5.137034967163062,11.935869308584438,2.381417219137064,6.9813147592704965,2.381417219137064,6.9813147592704965,-5.610828456650019
0.343,5.0,12.0,5.137533451231647,11.934795682112636,2.2342591379672303,7.0670060404079775,2.2342591379672303,7.0670060404079775,-4.445932461891856
0.3435,5.0,12.0,5.13796377756181,11.93380888896717,2.087951618422385,7.1520594415031,2.087951618422385,7.1520594415031,-3.2851213773491206
0.34400000000000003,5.0,12.0,5.138326413331077,11.932910043131757,1.942553480873563,7.236365524548969,1.942553480873563,7.236365524548969,-2.1291205238340534
0.34450000000000003,5.0,12.0,5.138621798231716,11.932100109666605,1.7981236134932406,7.3198166779794835,1.7981236134932406,7.3198166779794835,-0.9786493641442158
0.34500000000000003,5.0,12.0,5.1388503425746865,11.93137990408338,1.654721038510595,7.402307278913248,1.654721038510595,7.402307278913248,0.16557889709052206
0.34550000000000003,5.0,12.0,5.139012425723001,11.930750091967251,1.51240497386322,7.483733851148717,1.51240497386322,7.483733851148717,1.3028577107337762
0.34600000000000003,5.0,12.0,5.139108394858713,11.930211188840948,1.3712348898420434,7.563995218730698,1.3712348898420434,7.563995218730698,2.4324875776667905
0.34650000000000003,5.0,12.0,5.139138564085316,11.929763560269189,1.231270560339654,7.642992654890293,1.231270560339654,7.642992654890293,3.5537764405191585
0.34700000000000003,5.0,12.0,5.139103213866017,11.929407422200198,1.0925721083566804,7.720630026191442,1.0925721083566804,7.720630026191442,4.666040072595919
0.34750000000000003,5.0,12.0,5.139002590797458,11.929142841541122,0.9552000454407257,7.796813931687099,0.9552000454407257,7.796813931687099,5.768602463970983
0.34800000000000003,5.0,12.0,5.138836907715564,11.928969736966204,0.8192153047668067,7.871453836910704,0.8192153047668067,7.871453836910704,6.860796204696119
0.34850000000000003,5.0,12.0,5.138606344130358,11.928887879953974,0.6846792675963571,7.944462202507088,0.6846792675963571,7.944462202507088,7.941962865053011
0.34900000000000003,5.0,12.0,5.138311046983791,11.92889689605258,0.5516537828926618,8.015754607318602,0.5516537828926618,8.015754607318602,9.011453372753776
0.34950000000000003,5.0,12.0,5.137951131724041,11.92899626637079,0.4202011798919032,8.08524986573501,0.4202011798919032,8.08524986573501,10.06862838697223
0.35000000000000003,5.0,12.0,5.137526683688053,11.92918532929297,0.2903842734790363,8.152870139118136,0.2903842734790363,8.152870139118136,11.11285866906501
0.35050000000000003,5.0,12.0,5.137037759782468,11.929463282416508,0.16226636223400526,8.218541041109997,0.16226636223400526,8.218541041109997,12.143525449818208
0.35100000000000003,5.0,12.0,5.136484390452437,11.929829184710082,0.03591121907305572,8.282191736636,0.03591121907305572,8.282191736636,13.16002079303168
0.35150000000000003,5.0,12.0,5.1358665819260105,11.930281958890841,-0.08861692558732637,8.343755034402246,-0.08861692558732637,8.343755034402246,14.161747955229666
0.35200000000000004,5.0,12.0,5.1351843187209925,11.930820394019646,-0.21125340814102778,8.403167472724157,-0.21125340814102778,8.403167472724157,15.148121741263362
0.35250000000000004,5.0,12.0,5.134437566399505,11.931443148311722,-0.33193316357078917,8.460369398466126,-0.33193316357078917,8.460369398466126,16.118568855548432
0.35300000000000004,5.0,12.0,5.1336262745550885,11.932148752162293,-0.450590764644097,8.515305038943715,-0.450590764644097,8.515305038943715,17.07252824865822
0.35350000000000004,5.0,12.0,5.1327503800158,11.932935611383387,-0.5671604684197797,8.567922566593463,-0.5671604684197797,8.567922566593463,18.00945145897236
0.35400000000000004,5.0,12.0,5.131809810245818,11.933802010651684,-0.6815762699660461,8.618174156236222,-0.6815762699660461,8.618174156236222,18.92880294905996
0.35450000000000004,5.0,12.0,5.1308044869273255,11.9347461171636,-0.7937719631035498,8.666016034797623,-0.7937719631035498,8.666016034797623,19.83006043645725
0.35500000000000004,5.0,12.0,5.129734329703723,11.935765984495314,-0.9036812080059011,8.711408523285904,-0.9036812080059011,8.711408523285904,20.712715218481602
0.35550000000000004,5.0,12.0,5.128599260064475,11.936859556664476,-1.0112376054140286,8.754316070932834,-1.0112376054140286,8.754316070932834,21.576272490706923
